ordering,reachability,predecessor_,core_distances
4303,1.234134396786872,6522,1.811861780845578
358,0.813503746728907,3200,1.104827389114766
702,2.329875310784707,7021,3.769424167284884
1995,2.547272405237318,6382,4.124243748533272
7058,1.124503595796902,271,1.338784519742683
2914,1.694963400761128,1981,2.934761416726352
5282,0.0,13,0.0
2817,0.372046126862403,3130,0.617587625372966
506,0.608465273830599,1034,0.922978788973884
3078,0.0,13,0.0
203,0.0,13,0.0
1758,0.0,13,0.0
4356,0.0,13,0.0
4429,2.41595929783011,1139,3.653484101689094
4832,0.105142020477896,1281,0.20143585617221
4277,0.798579937972601,7049,1.114409541127342
3053,0.778154495143558,6040,1.084083403005135
701,1.194807788387202,677,1.479392226955298
160,1.11668490091471,3132,1.370564578022774
2940,0.696216531718145,2800,0.78446714605319
266,0.334301887214668,4733,0.575247689875764
5369,0.721559230452262,4039,0.89113751844552
1922,1.367981430541072,6653,1.693610732089126
4871,1.787674740280302,2062,2.415879234525029
6796,0.423183550073252,1274,0.763858218511934
2728,2.467780128653972,1340,3.704685065821696
3805,0.0,13,0.0
180,1.301791003439245,5602,2.19286990099388
440,0.735114418003687,4564,1.087724125280198
1528,1.194806395070544,723,1.236639591633304
3108,0.068910114572467,13,0.068910114572467
3797,0.0,13,0.0
4541,0.0,13,0.0
5531,1.04187708375354,5868,1.544259545484177
6330,0.829410257862664,5675,1.199773861040374
648,1.109551144459434,6836,1.11652020003091
2895,0.985297452010877,6834,1.447373096770604
3228,1.492569481685765,7128,2.02794087839156
5593,1.252612173866732,6522,1.905126949640158
6901,1.348504439790676,2876,2.074779507183673
3621,0.254779176557885,1766,0.509029165071642
5294,0.349103593088298,6442,0.65902446937352
7240,0.358156539074882,7127,0.602609997660563
436,0.504682704091519,4973,0.753099326750258
1383,1.109604368650046,4745,1.364590599456407
1694,1.490089297345186,1143,2.137708352028716
1813,0.383720910203505,1238,0.704805341842431
3557,1.506837093918233,2453,2.180498992450732
4511,1.181108618302677,1780,1.773454360808878
5925,1.131050660260897,1641,1.488373172053036
1182,1.109560274257044,5962,1.253048023102103
583,1.725808511324221,2541,2.54078452729831
5746,1.690724372665469,5313,2.611800323809884
3220,1.013304226000211,3242,1.505534724571048
1784,1.845884976402033,3485,2.928701637777762
6975,0.901758354625987,5413,1.433293737154013
1178,0.62216111020622,4213,0.99043655118127
5982,2.176782256097565,5387,3.50593410071236
2886,1.867162457964116,174,2.371082888094508
7151,1.123244165974823,2129,1.357035640162633
4517,0.673483444962595,5021,0.835883506308488
4736,0.722327193259638,981,1.021086678365261
870,1.393707273884502,1987,1.741737253615306
254,1.069210726563809,4565,1.744044200736497
3018,0.922044966069769,5934,1.241224630067479
6521,1.109604368650046,4745,1.381510432625991
552,1.026751317364046,3142,1.423813501709251
1000,0.974942243868431,3269,1.5100340014257
1737,1.400019135361213,4062,2.176073961969046
5988,1.194806395070544,723,1.417997080890611
2968,0.72098912557439,3571,1.138109371128028
3664,0.681989335777603,391,0.902447325075738
1159,1.860768419047975,4061,2.956897375785071
3824,0.021309366566393,2054,0.03951172658353
6025,0.922044966069769,5934,1.241838593911366
1954,1.387027220195595,3834,2.143264464129858
3113,0.681989335777603,147,0.756269558012783
4693,1.359869598523871,7011,1.910785064356394
1645,1.180362606197352,4659,1.814430302858323
6210,0.739199273049369,1570,0.914660306233331
1812,0.86419821112564,2721,1.289904930871078
345,1.365257311625606,1820,1.723021286758921
4251,1.194806395070544,723,1.305442372623883
451,1.086065355239696,5980,1.620291581106854
5541,1.194806395070544,723,1.41163354849507
4197,0.0,13,0.0
4564,0.830235241089571,6260,1.13874914145421
2184,1.550783754590712,915,2.330147716072777
3408,0.12336192013939,6133,0.244174650999602
6450,0.0,13,0.0
606,1.837249953253135,4986,2.90878215154196
6148,1.357518597547863,6904,1.854982730265773
2268,0.0,13,0.0
3886,0.689300013130853,3592,1.085075910753105
2560,7.767056378692852,1872,13.482747216489376
1586,2.852540128520206,3945,4.879481945047699
4028,0.572025862916544,1871,0.842753428628075
6113,1.109604368650046,4745,1.256489826032059
611,0.733972050142616,6796,1.093372169562535
4465,1.114443604013496,261,1.36524528654407
2508,14.369650997797349,4147,28.24985111946274
5173,1.503722067749185,5136,1.991276558136512
2936,0.013966139848219,146,0.026853082352946
5429,0.0,13,0.0
1315,0.0,13,0.0
1275,1.152769626817559,1979,1.589486502390649
2536,1.206029449000268,6958,1.574362352795318
2800,0.0,13,0.0
4329,0.12336192013939,6133,0.244174650999602
4558,1.619518308813089,4427,2.389558206208504
5999,1.496270657127407,3248,2.099298505537329
6433,0.381922345030307,1822,0.582321537175093
1859,0.669525713547335,5021,0.959017122128893
1109,0.800595529846933,4363,1.35503685249355
2592,0.4594325980536,1873,0.848072869932939
4310,0.753934179419665,3592,1.294931189492985
6405,1.33824782796796,724,1.870565790913681
4355,1.109550910475241,4692,1.117976644012039
963,2.148442076136222,5709,3.48366133973322
1231,1.266731742343934,5549,1.641768067871442
1473,0.778154495143558,6040,1.026759148209353
1673,0.838849909880256,2502,1.1847450391042
1731,0.497505136453136,5089,0.716398965816001
2924,0.772068835464519,1161,1.128175484186002
5508,0.0,13,0.0
7035,1.66063336071729,4799,2.355373022711532
1749,0.0,13,0.0
26,2.449959465876018,4221,4.05662072033778
5991,0.498036689999861,4570,0.542268881212208
7109,1.109604368650046,4745,1.272408113717506
7221,1.31821170100299,6126,1.813935377891269
7301,1.203691549323478,6768,1.806404008799006
446,1.894746222525382,4445,3.093880830964302
2019,1.125339131333376,2612,1.400689115429415
7146,3.011980965915643,4,4.505107598943317
5402,1.194806395070544,723,1.300814459981952
282,1.626252201101567,2853,2.328498998266918
3903,0.644836803179046,6250,1.021569375318873
6808,0.681989335777603,3337,0.842969854625077
5423,0.096844354209161,6709,0.192465968888585
7212,1.289080013935115,1114,1.9426078075685
706,1.726349790264764,4648,2.33722978143659
3455,0.0,13,0.0
4000,0.0,13,0.0
6566,0.681989335777603,391,0.898904500570255
833,1.414348380436737,1987,2.25298580858366
258,1.536002893500828,4427,2.124992275194092
744,1.751832679367274,5716,2.623695417742148
1507,0.471725617412476,457,0.592592179875115
2040,1.194806395070544,723,1.206889695644894
2356,1.118365942009473,5844,1.68982626290261
3290,0.707195363570566,3508,1.079376470884328
4086,0.981127528217856,6008,1.468595684406654
4635,0.77496386696377,493,1.284298713987095
6515,1.139841874456475,1331,1.758883639830161
245,1.915766461056383,3289,2.882956333199316
3074,0.741992871454161,7035,1.085808544666042
4731,0.55619639757612,4591,0.829685595661395
7193,0.867078574340651,2721,1.336368574380993
6081,1.110013222231607,1589,1.438147300404575
6620,2.654916357257754,3759,3.831197267115071
1964,1.191693827685523,596,1.539264002942856
5002,1.222297397390966,5519,1.407423943213158
4309,0.0,13,0.0
5769,1.398790632605312,3696,1.852615173755682
1596,1.330305856985169,2678,1.99985337067929
1287,1.453100641621021,4326,2.147745090900384
2319,11.476185569114948,6156,22.354644142817257
2877,1.257655252492833,2876,1.972399898272741
3300,0.421952901778617,6051,0.799681805203368
6898,1.194806395070544,723,1.291890374121091
3558,1.319222235816031,1905,1.958792234712509
3902,0.681989335777603,147,0.756269558012783
6512,1.109604368650046,4745,1.29795312813655
7043,2.31285680195805,3062,3.533609250599892
4570,0.026853082352946,549,0.046883808845648
3363,0.335686048051996,4733,0.582849171552694
460,0.0,13,0.0
2059,1.267768502636384,4313,1.877967678045187
2143,0.696216531718145,2800,0.804181433924298
2465,1.51267957536786,5710,2.28790355911096
2974,1.589651009088707,5112,2.622170497173764
3550,0.285162243748707,2154,0.488918021467089
3981,6.896471105952735,5480,13.152790643916276
4910,1.194806395070544,723,1.203262462449379
5477,0.0,13,0.0
6334,0.579101919866697,4353,0.888362308949882
7260,1.109604368650046,4745,1.251638437914533
1819,1.51423779076671,1031,2.452386096560808
1906,0.165262319966474,4189,0.325583552378834
4888,0.683530465752854,391,0.955223387251652
5359,2.086354324685658,4922,3.840770767051018
5421,1.258123308105604,1996,1.661114781325702
5758,0.0,13,0.0
5114,1.367981430541072,6653,1.85962667208731
194,1.19509402376772,4984,1.442514187032645
3735,1.539713831476241,4989,2.55917751333235
6604,0.246737342941473,6119,0.407205498750026
5962,1.38408377630982,998,1.909049272622784
1713,0.268847781876852,2100,0.52401475431354
557,0.401272888891951,1686,0.727281871232405
383,0.368926842562096,3130,0.626084685690709
3994,2.497109122563734,3041,3.738939689342734
733,1.238108155026261,1754,1.662776463122089
806,0.488918021467089,1541,0.89713468679385
1563,0.713071657595882,705,0.870688581458527
6691,1.238451358684196,6142,1.676187217785549
4363,0.013966139848219,146,0.026853082352946
3571,0.0,13,0.0
2561,0.254561842520999,2154,0.471725617412476
415,1.373840046450794,6923,1.799596037008394
2601,0.598424896910406,5076,0.739199273049369
2655,0.505263289517553,4940,0.741417202435919
3141,0.404027801225598,5158,0.644384245264019
1785,0.337504965751407,6092,0.583385317712356
94,1.407758614071746,5165,1.961048604496394
876,2.431540346788226,7021,4.1762290544019
3885,1.880955804342047,6623,2.92526187757528
1066,1.267768502636384,4313,1.758520885536198
3748,0.0,13,0.0
6137,1.306947328301926,2366,1.746175141237114
493,1.304919867048555,7228,1.842453515594094
1199,0.645679913623953,6798,1.128701137969525
1983,1.510965057630318,2064,2.046976489532716
2266,0.646352188808542,1182,0.963390838740318
5036,2.77800270194393,331,4.64046624114971
4021,1.6731401425076,5039,2.676451172779614
705,0.444041982040484,2842,0.710818849078557
981,2.253374118112687,5885,3.40959215573779
1481,1.194806395070544,723,1.265570233153836
3528,0.778154495143558,6040,1.076208571487972
4039,10.50125800887665,6905,18.874695448020606
4301,1.274668367528096,2585,1.788515958637454
5254,1.129606716711558,5980,1.666357612151186
5035,1.257448575268208,6007,1.443523890566364
5748,1.478889634851927,2520,2.268713663865344
1487,5.391338319372528,5182,10.382090965574283
1706,0.476577880875639,6891,0.755027090391997
3608,0.35723248271471,1917,0.678413678826075
3854,2.197050053428143,5283,3.180435672257468
6411,1.896694839918213,2784,2.145211042880201
105,0.128889981562392,4478,0.247457270958071
5286,2.055770568662048,6332,2.817589224640342
7161,1.867794491873498,3289,3.013003295441882
3137,1.453325628620644,2744,2.007989571477631
3459,0.903252778132185,2833,1.382513673289467
553,0.996408516649881,4656,1.501418066986529
653,1.171924556765015,5838,1.823989528600423
1839,0.068910114572467,13,0.068910114572467
4059,1.880796464420175,1230,2.66254608723248
5077,2.341057486876246,5049,3.847053698223042
5450,0.656491305512833,2936,1.038120739590605
824,1.267768502636384,4313,1.56035979826219
2613,0.928004001441073,5460,1.568047240312208
4163,1.082663908554055,5303,1.804685925558772
5365,0.681989335777603,4759,0.781648342765355
6145,0.979775115828103,6132,1.499868958926518
6693,1.194806395070544,723,1.339466121917493
470,1.11644087674281,3035,1.382146963546041
5127,0.843977495313655,6941,1.271350556011972
5728,1.238864088748311,3525,1.577541277845896
381,0.349103593088298,6442,0.543165521923535
1402,0.72748953247253,4753,0.964940622432704
4006,1.578185862697301,4386,2.202201701161317
6252,1.403351125132635,3069,1.895545552319078
3140,2.24982972830172,4807,3.371457537620038
1571,0.681989335777603,391,0.769801723952641
1779,1.466358503915452,4326,2.100192008439777
2865,1.465507766820386,685,1.967015929669275
3850,1.619702528998606,5645,2.224969972988499
3443,1.513316244490904,5233,2.452026812239978
3043,0.0,13,0.0
5843,1.194806395070544,723,1.26025538008567
6253,1.689062964517717,752,2.8546013966429
836,1.407423943213158,1521,1.959784955174476
3256,0.901758354625987,5413,1.382259379209242
3942,0.937247571428004,2239,1.386969007668748
4915,0.837397596245795,2063,1.290872870039074
830,0.333081122805293,6265,0.567326550155754
2065,1.109551032687028,5592,1.116484633672812
2476,1.898098085386798,5239,3.029535726246068
3508,1.26025538008567,1631,1.703100753410168
3577,0.786304519744473,3443,1.121264202239362
3960,0.398938187321627,3337,0.725496075154368
4335,1.090735461767481,6510,1.729654967146987
5310,1.109604368650046,4745,1.249881730703498
2322,0.437439981417266,481,0.739454473504579
6489,0.816161895964547,2402,1.191095194521284
4869,1.267768502636384,4313,1.790411098173576
1963,1.480024062800132,3253,2.24789422369965
6042,1.3679778845941,6170,2.274276450202846
2502,0.212774048080135,4382,0.422981536975228
277,0.805590486476953,1383,1.37952958843504
2270,0.711060870620933,4564,1.045303672465314
4500,2.625818375007802,4078,4.081225187655513
5222,2.67831449229157,3488,3.83199311880035
5548,1.330305856985169,2678,2.017140796350937
5700,1.431990216894136,4341,2.28234061194173
2231,1.269357365066372,3704,1.772752823713403
7147,0.683530465752854,391,0.955223387251652
6752,0.738393072230168,6521,1.158645680405881
6031,1.244256448925611,5104,1.960816060535832
3974,0.708149344634544,1109,0.904410342550188
3530,1.20985593354534,6958,1.818356376002765
5678,0.695711866941181,3339,0.790246629616258
6931,1.6276346659127,5237,2.449805365926336
4542,0.208873141500464,1237,0.351760882209397
5113,2.85331889233338,2890,4.387265483567764
169,2.398526597992248,4815,3.840466521504513
17,1.10956533934211,3772,1.181114204321577
107,0.879541466413608,3275,1.182251955251998
265,0.185660303980232,845,0.369071629497295
2060,1.342871762552206,134,2.095953247996326
5125,1.928388498829538,837,2.926607796327786
5963,0.4594325980536,1873,0.751110867891572
6488,1.052031546254072,2557,1.468102855866048
2063,1.026751317364046,3142,1.428252108473654
6751,2.223852196709388,7069,3.474953845095582
7038,1.019901295029451,3891,1.507918978049878
3172,1.267768502636384,4313,1.423175234092473
3881,0.809595373317876,1954,1.111156974818601
5984,1.584447973984832,2269,2.614650023921208
