x,y
-4.44793,-7.8730655
13.154218,-8.366047
29.800087,21.58777
-8.341872,-30.622292
-8.806698,-10.98277
-1.1194105,5.4171696
-6.3808875,-22.661455
-7.4872966,-7.4154844
18.601051,13.415895
28.928097,21.297348
10.821639,28.13476
16.078758,-15.71717
-11.66765,-7.659189
-21.115839,13.451979
2.2216606,7.778692
16.449133,-17.784328
7.189684,5.234301
-9.7611885,-24.891172
11.778869,22.523458
0.7686049,9.22643
-7.0973797,13.495839
-0.30307335,-18.40407
-39.364132,9.671758
10.740734,26.339642
21.983974,-13.434731
14.507344,-20.820234
-14.890236,-10.105318
-40.49433,9.382502
-1.4445425,4.073875
29.781069,-4.7382216
-36.940178,5.870805
-41.956623,8.607257
-9.175075,13.494535
-0.15255266,10.581674
17.27312,-12.548537
12.173913,28.10506
9.087087,23.03022
32.856037,16.179436
24.850891,-11.834454
-0.6375044,8.505486
15.015386,-20.92149
15.087065,-13.729589
-2.7157552,-27.096088
-17.542852,-13.790165
-0.14473742,-16.18073
-15.68539,-3.3204148
-33.116447,4.4352093
-22.487877,-7.454462
28.033964,1.1042433
-12.4781885,14.035503
18.350565,15.571011
22.10958,-17.083897
13.430471,22.052317
27.999344,20.896038
-6.5421124,15.506918
9.032192,27.192493
-22.519718,-5.3257084
-6.9104376,11.76365
-7.1251216,-7.081533
1.553652,11.404974
-2.904816,-29.555002
30.218863,14.7694025
-3.833594,6.0235004
-16.585976,-23.793468
-37.34465,-16.126354
-37.81488,-16.61865
-1.3643059,-29.243416
29.863548,21.555992
-8.459162,-9.391647
23.650427,-10.8414545
32.23908,0.2831701
14.940178,-11.90948
-19.841488,-13.01534
-21.62017,14.561289
-6.738325,-25.54899
26.096842,14.657338
-13.745109,-27.390978
-12.239262,-28.116335
23.270662,14.75803
20.68924,-10.655302
-12.332318,-29.347733
6.754028,16.311348
29.092516,0.5085812
-21.486027,-18.873491
-0.48095363,-20.797974
31.277895,17.75451
10.41672,4.8725996
11.058741,29.522621
-17.610067,-14.166466
-10.117612,13.720229
-37.640167,7.135123
14.739047,6.9054623
-14.382342,-28.14495
-2.9434803,-18.096806
-37.363132,7.908344
-19.767075,-14.54105
-11.501037,-21.976807
20.381565,-14.897801
-7.714673,13.11268
27.27171,-14.864218
-39.90467,9.001091
-13.307252,15.126754
-1.7039094,-21.217052
26.513346,11.615168
-37.859013,-12.923179
-34.57576,-16.414528
25.295,-19.981733
-2.3090723,-28.71808
26.215315,-11.86298
16.7831,-17.896753
14.72853,9.550283
-3.7609832,27.856289
15.792295,-21.223051
29.593332,-5.3143234
-3.8845794,-7.9620447
8.449813,3.8126853
0.75581944,-18.282658
-16.78586,-25.098377
-0.910496,6.396436
-4.934189,26.136318
-19.838835,-13.438797
30.11813,7.818645
-38.1076,14.33052
-16.210873,14.645635
22.949318,15.457581
-11.361543,-29.953045
-11.831484,16.119848
29.79928,-3.5109432
-10.40961,-30.809067
12.474484,25.20661
-39.659542,-9.135214
-17.941961,-21.61814
22.729454,-14.7931385
-16.680376,-21.829945
15.594182,7.041112
-13.994665,-11.978447
0.9741973,-16.517387
8.542432,27.039288
24.062956,-20.81483
-36.1895,5.6942344
-0.8672441,-26.824364
13.934388,-19.242119
-8.621813,-23.5699
-15.084789,-8.958038
-13.595418,-23.420704
-38.04418,10.798597
13.588682,19.403013
32.492455,-1.5776856
-6.5932055,-26.672167
29.516747,22.03418
-38.635677,-10.548412
-38.778625,10.455074
2.6237357,4.971262
-18.211233,-9.907906
-4.4549923,-10.652775
-37.56382,-12.459497
25.62551,7.0999775
25.314238,13.225775
31.89993,6.9692407
28.501528,-10.491175
24.134974,-2.6443634
0.44150242,-15.59946
21.310432,-2.6292455
-17.699585,-8.506915
21.637812,-2.741092
10.300931,25.257723
31.101809,8.707866
25.879274,8.439078
-18.837029,-21.16551
30.740486,20.9086
25.440845,-2.9283752
-18.85609,-14.800912
-5.854761,6.484985
-10.750365,-31.279148
-2.814928,-9.039218
17.293446,-20.986868
-5.9004774,8.356694
-37.734207,9.803052
18.954432,11.220992
-38.435314,9.781026
-8.576687,-10.696402
-37.17727,10.277801
-4.180324,-9.273026
-18.218151,-10.349866
31.42181,16.20176
0.18919264,-25.624191
-20.27441,14.8604
-18.209002,-15.675188
-38.495224,9.757354
25.614695,19.839611
-38.699787,-10.364051
30.549002,-1.8376654
-21.190443,14.797618
-6.0022516,-26.892088
30.523108,20.44553
13.846324,-15.7554
-8.646912,-23.599327
-0.23145184,-12.818188
-35.508102,10.38397
13.700272,-22.164011
-18.873552,-11.222153
31.11877,4.8776093
-15.610743,-13.480831
-17.532467,-13.622045
-40.64914,-4.5762224
6.796177,5.844921
18.203976,-10.868564
-35.695972,10.638383
-35.44817,10.29731
-5.7171006,-7.789601
-20.556778,-6.7400784
22.648125,-13.689289
-35.435528,10.2815075
20.68775,-13.819847
19.091408,-13.532623
-7.6594424,-25.908312
14.74968,9.293817
9.809184,26.981058
-19.691092,-7.391845
25.27766,-17.23856
-38.46689,9.6264
31.67128,14.257415
6.9025683,5.6278477
16.657118,-22.200037
11.26898,29.934189
25.55691,13.904476
-19.381208,-12.208105
12.786907,9.954933
15.56037,-21.08827
7.6879015,9.850955
23.139462,3.856411
-10.976946,-22.003138
-23.224438,14.284646
24.584751,9.362738
30.781538,-2.2730734
-7.2873225,-25.202883
30.549097,14.005236
9.605405,5.549522
25.107588,-20.802698
-18.083523,-19.401268
-15.470482,-27.07139
-3.763355,-23.25453
32.116238,21.236658
21.667261,-3.7280524
-3.3142693,28.377728
-20.124498,-13.857544
15.144374,29.34217
24.120665,-13.793125
23.03713,5.463216
28.087402,-18.535337
30.109762,-3.0553572
-8.589282,13.428223
-40.443283,10.498156
-36.71794,8.661436
31.453638,14.414964
-21.190424,14.797574
19.318676,10.685666
14.170899,-19.828804
-4.000289,6.750714
25.525717,-19.889158
-11.361543,-29.953045
28.923206,22.664501
-4.710364,-27.437271
-18.980843,-21.702858
-32.794044,-12.427157
-14.830843,-7.5705175
-5.442326,-7.0164943
-15.716092,-26.337627
-22.923834,-7.10868
-36.007965,-14.201181
15.295071,-21.226728
30.486147,-3.7999976
-20.736713,-17.578695
-36.800938,10.483555
16.479452,-19.706343
24.999657,12.88406
16.739605,-21.98212
-4.0606904,-9.460229
-18.261467,-11.33976
-12.923046,-22.63469
-20.354063,15.053903
28.020605,-4.166895
33.018192,6.8955193
-1.8448383,4.2419195
-3.387244,-16.510624
18.323517,3.637501
20.44239,18.559492
29.815168,23.406693
14.811803,-1.1170846
-10.77646,-21.753952
-3.557589,6.3043556
-37.143982,5.4509726
-37.674206,5.11902
-37.531433,5.2111025
14.759509,10.149292
-5.296114,-26.443598
13.160323,-20.031147
24.112343,-16.950722
-16.550014,14.288597
-39.98016,3.6838055
20.112432,13.305751
-9.520025,13.62023
-35.129005,12.645629
15.540529,-11.673464
-3.5977974,-29.87957
14.073247,9.749433
27.710894,6.0798984
17.11099,25.021637
-17.989496,14.651366
20.818495,15.439879
20.589567,-13.276446
-9.1817255,-11.237895
21.851402,19.021486
29.948889,-1.3623828
27.22331,14.478746
27.359806,-4.0721216
25.396093,-21.563961
-37.022263,-14.237087
16.407133,-18.564484
13.862518,9.35878
-4.334613,26.635204
-1.5840526,-29.534348
-14.171872,-27.967373
29.419682,-0.21971767
30.344378,-2.1958628
-7.764226,13.127879
29.757982,21.599367
-16.204296,14.645039
-32.43814,-12.386186
-15.721839,-7.7357316
33.132446,6.0609393
29.217379,2.178182
-4.5969286,6.9341936
-19.161516,-21.67906
-4.0465016,26.334047
-18.99481,-22.181341
21.293903,9.040191
-0.2937166,-25.652775
-4.420396,-30.05078
-34.4451,11.94749
-2.073132,-23.581867
-13.060979,-27.53568
-25.745134,13.819975
25.865631,9.074017
-35.468197,6.596779
-3.8883255,7.815195
-8.5931,-29.735865
24.970434,-18.526981
26.345243,0.2951489
-0.16121799,10.547983
-3.6986394,24.884962
7.8077984,4.2794394
26.307384,-16.874617
33.856766,5.7452326
30.761108,20.152819
-38.982735,9.202347
-11.749499,-24.483839
25.620047,-19.851856
-2.8648682,-12.984042
26.665255,19.993942
-37.411148,-13.852327
-15.499662,-3.2067816
26.679907,12.418326
-25.942282,13.779356
22.374477,-11.429021
28.4711,-2.212439
-1.1009865,6.0749316
27.73587,2.7320337
30.586414,0.019836415
0.4131588,-22.387856
30.176468,14.71392
8.384751,28.57939
-20.27441,14.8604
12.548735,21.24294
-7.8029404,-11.590959
20.471277,-15.403801
-3.1803398,-23.543247
-0.008776875,-13.727328
22.735523,-15.014841
-40.5209,9.077442
-3.503458,-24.410633
20.297272,-15.1117735
-40.480274,9.87374
-38.875027,-10.876964
-40.38477,9.804137
11.509038,27.489351
15.979569,23.967669
-5.000668,12.488293
18.361277,-11.839799
-40.301323,9.090687
15.726008,-0.9452334
0.6138819,-22.890224
14.998783,0.054607734
-19.497742,14.567477
26.780294,-1.2527983
-18.697424,-23.466051
20.417963,-2.3844442
-20.048582,-13.6871395
29.606064,-1.1997759
20.986357,-15.870878
27.626717,3.5994039
23.219294,-15.3241825
28.607718,2.2748778
0.9931996,13.042458
13.41293,-15.231208
-3.8947074,-13.842236
-8.9157915,-10.134149
24.614298,-20.023462
6.670921,17.0177
26.349522,8.771726
32.118797,16.197601
16.551888,10.395452
-20.917969,-18.941269
-7.238856,13.022315
-4.7898545,14.431307
-0.11743388,-18.424765
8.976339,25.121012
-7.2174845,-6.4812
-5.9778314,-21.939142
26.977266,1.3236817
-18.92302,-7.5166264
28.103525,9.270273
9.914958,27.701366
-3.3332832,26.982428
-18.556072,14.549973
-21.186583,14.392698
-21.001915,14.318961
-2.9929543,-15.876666
6.10831,3.1734831
-10.2918,-31.854364
-39.231903,6.181344
22.869495,7.09656
-2.2962406,-24.109968
-14.867804,-7.7158904
33.447514,-0.2647025
-40.15898,6.3258266
-13.783253,-26.987133
-2.667607,-25.973173
6.9492474,5.01615
1.9940487,-15.22375
6.7127943,16.83174
30.507032,21.768396
20.440393,-14.277974
-35.49745,-10.249035
9.353778,7.5116086
-3.02572,-10.000037
-4.1262546,26.792213
-16.124329,-8.180122
-12.822567,-7.2005234
14.177907,8.055209
1.9761225,6.990239
23.109827,8.926961
-36.412872,-13.916869
-36.62238,-13.501395
-8.724057,-25.938211
-13.24276,14.0005665
21.180092,-11.119185
30.051807,-10.73056
20.632101,-15.880421
29.712381,15.713337
-8.279105,-26.510138
8.586998,5.5535245
-27.942415,13.265581
-9.474637,-7.15774
7.2068214,5.217995
-18.05536,-7.553715
-10.87575,-10.675401
-4.963357,14.913016
-40.941235,7.009791
12.220332,31.785185
21.248568,-0.7050615
1.6189923,-24.145603
34.105423,3.348504
14.866016,23.47974
26.48601,-13.042721
7.7607484,26.639227
-40.33945,6.564719
-6.0051174,-21.414858
-15.495286,11.327646
-20.27441,14.8604
28.167973,6.6080637
-13.109074,14.242754
11.117264,21.825678
-20.32696,14.207225
-3.8041973,27.249771
30.758709,-5.3914213
3.558912,-3.9641817
-17.029078,-14.419584
-4.1600165,27.234116
26.287432,-17.113884
-0.9884285,5.45599
25.658407,-14.628279
19.814775,-14.874984
11.552935,26.884998
7.651129,10.488561
31.535894,2.1049364
11.707024,8.553014
-7.626121,6.315987
31.101282,17.23855
12.244925,25.588774
12.06814,27.880919
6.7925897,16.912195
21.455423,-3.4066935
20.718334,-11.30279
-38.49473,-8.868841
-4.687214,14.372908
15.833344,-21.905195
-14.984596,-11.755661
-0.344408,6.487217
-13.663071,12.589301
29.804205,0.012650912
22.932875,19.952902
11.835955,20.88116
6.774972,10.547234
-25.12081,13.939985
-5.125357,-22.228573
-8.264044,-7.699819
-36.62288,-13.537514
-3.046282,-13.155495
25.522417,-20.419867
-7.984338,-10.062095
23.244904,12.606707
2.7289572,-24.603928
-7.1367016,-26.321192
13.730389,27.119255
-35.159485,9.6304655
-16.784868,-25.124264
21.41439,10.458201
31.83784,-1.8546913
1.1968279,-27.178867
18.097635,2.2811105
-6.7399087,5.5820827
10.558786,30.069183
-40.65804,-4.4760847
9.161847,27.80881
-22.820896,14.355367
24.730265,-20.533052
2.0761409,8.310627
-40.20756,8.185251
-14.094465,-11.891815
-18.08875,14.402605
25.461613,6.095215
16.459309,25.673206
10.511269,25.869467
18.961695,11.144457
34.2863,-0.51872957
-2.7227497,5.0284967
19.93648,18.189568
13.79296,28.277122
1.8424653,14.050111
-8.055201,-10.775461
24.346209,19.061619
-0.38527542,-24.834602
-36.796104,-13.277711
10.616469,28.063774
-40.148945,8.23659
23.103098,-20.687763
30.168797,21.570465
26.986809,6.4593034
-1.7081155,-19.80333
11.32575,27.699394
26.8941,7.9981327
6.630521,5.360963
-5.3580117,-9.2696905
-40.64621,-4.5960674
-22.500383,14.4102745
-40.215374,6.6024065
30.467932,-0.78993
31.58047,-4.8865795
22.162024,13.3784895
-5.377431,-30.227392
31.686121,16.472496
20.8528,8.156203
25.076284,-20.806025
2.1457229,7.495764
26.721363,1.3764437
25.13584,-20.100918
33.19448,6.211932
-41.19848,9.830492
-1.5825864,12.702137
30.995323,-2.915859
-6.3137364,7.2600865
17.63974,12.344012
30.137608,5.225308
-13.251969,-21.410477
12.169289,25.719536
-1.5107627,8.4814415
2.2345653,14.013887
-3.0813596,5.5626493
-42.489494,4.7480063
-41.60016,4.1264043
-19.754501,-16.434586
14.6087885,28.58237
-16.1102,-21.629591
-36.59645,-14.633205
29.89125,2.0351982
12.025584,30.018574
18.302711,15.466956
-5.862978,-22.924253
25.581043,-3.74823
-14.63345,-11.191603
27.516224,21.559586
12.535173,28.04751
11.942658,19.199055
-32.80414,-12.330457
27.005669,23.188051
25.538786,-15.005093
-42.02921,6.803961
-18.697424,-23.466051
33.19641,6.5015097
-5.946406,7.908326
33.59297,-0.2744568
0.71027213,-18.132559
-3.8868532,-9.025859
-3.17413,6.0384474
-12.718253,-11.2880745
-0.038667165,-24.686138
-1.8550359,4.374245
-16.753132,-9.805464
-36.69899,-14.61824
28.514977,14.08988
-37.719982,10.715361
6.8683767,16.205523
6.8606467,5.227686
-37.54005,10.539521
-6.275035,-7.4594774
24.320927,15.867146
29.63885,0.74672276
-18.590332,-23.514189
-38.34342,-11.199898
13.539958,6.347403
20.360239,18.514416
20.614773,-1.9563127
-17.674177,-23.901323
-14.667368,14.537428
30.440886,15.958356
-0.24594365,9.921503
20.271938,0.98560214
27.994137,13.718015
-4.4332542,-23.495436
25.9024,-12.4796095
21.321503,-3.2697117
-40.465343,-5.830041
18.99799,-12.182447
19.96487,-13.520973
2.653769,5.0241137
-1.524561,-24.390257
11.9363785,23.42184
27.205854,-19.155077
-10.016468,-28.054182
-37.678043,13.608408
14.872219,25.660425
1.1457173,13.278615
27.176834,-12.674391
-18.40989,-7.5750284
-18.218023,-22.449677
-20.248224,-15.543276
21.667908,-17.04861
23.89692,17.987324
-39.66377,-9.090587
-14.46174,-26.448797
-9.521983,-29.455334
13.702275,11.32296
16.271517,0.0023636466
-34.39105,11.398991
-33.849155,9.565103
26.996088,-2.9401193
31.454807,-5.390098
23.048046,8.203862
23.382277,-14.123048
-3.8157508,26.473782
-38.900383,-9.806267
30.050297,-3.3742986
-3.0247672,-23.34918
5.3513045,4.9096055
-21.211212,14.78972
-1.4330539,-30.685299
-15.937092,-8.378638
-2.6065516,-17.3429
-40.00259,7.3817706
-0.9403114,-24.263878
-1.0251718,-19.09778
-35.924347,-15.160545
-7.942763,13.439119
15.376067,-16.060934
16.237211,-21.38901
22.592394,18.969606
-26.620556,13.631549
-9.525091,-30.548748
-18.351437,-13.009273
-20.89861,-18.6635
-3.158255,-17.211805
-8.311134,-9.571351
20.126602,-13.397814
28.68744,21.713066
-37.37592,8.907469
-7.4418697,6.3791666
7.009879,16.57463
6.6606045,16.056187
7.2661066,5.1615286
10.301128,26.101763
-8.278772,-9.649302
0.37348488,-23.971943
-37.111317,9.45771
-0.36851084,11.956522
0.6897808,13.498766
19.83974,12.76929
-35.977333,8.311764
18.642923,-11.635241
23.08651,-2.8292902
-38.075676,-11.725679
25.030722,21.169281
21.226654,-14.828713
7.915956,24.939293
26.549974,13.597716
-2.3763678,-24.081799
-5.17369,12.762429
-13.996778,-11.749261
-19.769026,-7.036248
29.771122,-11.660154
-36.40906,13.254515
15.64169,-19.686787
1.3376101,13.356618
27.614824,7.4195576
-0.9807727,-10.119222
-3.8308775,27.155073
18.025188,11.625227
34.398712,7.180312
-3.6281946,-29.820053
-2.9048145,-29.555002
-4.316328,26.605267
13.190743,-8.297489
-25.762749,13.815757
33.135735,-0.23140074
22.612331,4.881543
-4.9999566,27.376646
-20.016523,-7.88008
-6.8109674,-13.657769
-11.3321,-4.615525
-5.6460233,8.497316
-36.962944,-13.114838
-5.609055,-27.39257
-10.47714,-30.32726
10.179806,29.94033
-40.407894,9.379947
-21.581942,-19.528086
-3.5228803,-30.011202
-38.19585,7.537685
-18.816666,-7.1167374
31.15912,19.604156
22.455294,4.9502444
-2.8438888,26.152092
-1.7264993,26.674406
15.498683,-20.882704
-11.36155,-29.95305
15.526656,18.066223
32.70398,17.003454
13.939062,24.887993
-12.424327,-11.890391
16.820562,8.079652
-18.426237,-20.7445
-2.049908,-20.65815
19.607529,16.06966
-39.694904,11.798882
24.791916,-20.82739
15.939541,0.86608046
-2.4736993,5.573753
30.775757,14.694014
20.129639,-14.554143
-13.783238,-26.987127
-39.599216,8.439853
29.70505,-11.76466
-38.010468,-12.535977
-9.87645,-7.550449
17.607729,1.7175547
-19.829798,-17.41638
-15.213818,-9.704303
12.966218,27.3127
5.9048977,5.0246325
32.406956,5.146869
-35.57226,-16.617588
-39.63695,8.154318
6.555296,2.7131987
-7.4344153,6.6763134
29.555332,21.709959
23.789145,-0.50321347
29.322285,22.410303
32.759697,17.809252
29.929214,-11.556018
-0.48824468,11.501384
-4.062938,27.215878
0.96343553,-24.258348
26.357792,20.009884
-10.477147,-30.327269
18.425577,-19.347536
-26.620556,13.631549
-21.227974,-5.651796
-15.711479,-10.0016365
30.673803,21.256577
-4.2911935,6.411506
9.786377,21.656797
19.36109,18.041494
23.378933,19.510483
27.169638,-14.743594
15.029787,7.9881835
21.21373,-3.1941423
-19.066772,-12.42235
-40.441017,7.241214
25.436848,-20.511652
11.865719,31.080652
-1.5087682,-28.465221
0.30273357,-20.326904
8.902207,23.305937
-38.565323,7.8746037
10.660619,30.710876
3.5304387,-3.7640932
-10.361952,13.534709
29.820957,-10.900224
29.556915,-14.458405
-16.606726,14.302235
-16.288418,-25.76519
-4.0730906,-22.808384
-17.123615,14.571369
9.618692,22.434788
10.230513,21.405157
-0.3598109,-15.491292
-1.89944,5.4188952
-5.545188,7.5876393
-15.636165,-7.6868744
-17.877674,-12.951385
17.786373,16.827536
-2.6644678,-21.741224
-4.2549663,-26.850584
31.460314,1.4354737
-17.262684,-9.198733
-39.004284,-9.51924
-8.064203,13.394963
10.412524,5.7634945
-7.905984,13.276113
-38.50073,7.760895
24.694355,-20.902563
-34.203922,-14.402902
-5.5778294,6.2848372
26.65421,-14.916297
-4.0228915,28.235289
29.78994,2.042065
-10.597447,13.791222
23.071049,20.794794
1.6711929,5.082609
23.461855,-9.905064
-2.924051,10.470263
7.045839,5.402323
27.505209,21.558393
-16.073961,-7.8642964
-3.9638715,6.583716
-40.149483,9.838527
30.120773,13.650651
29.095795,21.055069
-26.31114,13.702409
16.776173,-11.423458
-0.3211653,-19.584694
20.480995,-1.0049157
13.346073,7.390676
29.583715,12.740144
-12.52452,-8.856655
35.478203,6.927414
-15.728336,-7.6527295
-33.957584,11.040299
-13.861647,14.06885
-39.75624,-8.321174
30.551565,8.148747
-33.74269,10.09836
19.09683,18.075659
-5.316708,-13.510384
-9.369287,13.5822
15.76191,-11.891095
-42.73585,9.268435
22.192644,14.845233
-19.813257,-23.446157
16.302608,-0.9790963
-10.7333555,-27.784492
-3.0149806,-23.586205
-26.620556,13.631549
-7.544916,-23.58773
25.91009,21.369528
-2.2368903,27.595469
17.515556,0.88699216
-16.118898,-7.872282
-12.629043,-22.178148
-11.361543,-29.953045
-39.56174,10.706817
-37.170643,-14.164904
-5.3774185,-30.227314
32.174095,20.427467
-14.367733,-11.250781
-35.616604,13.3237705
20.902508,-1.843933
11.631074,-21.002422
-23.963919,14.154841
-20.326962,14.207223
-39.669247,11.207285
20.022943,10.530013
22.380213,19.225101
26.1963,0.551813
-5.692523,-22.104277
15.87619,25.833057
14.484247,-0.06596334
25.346012,21.241755
19.574312,-13.584414
-9.525082,-30.548744
-10.29468,-6.90352
31.927,-5.022211
-16.095814,-7.868506
-13.769568,-25.440216
14.663471,20.287203
-5.796894,-27.497988
19.062334,20.577364
-36.366165,9.870199
-36.37414,9.854558
-16.201578,14.219306
-15.349939,-27.682503
-5.5204244,13.362362
-11.381784,-30.312094
-3.2129517,-31.14628
10.947908,23.854963
-1.3940916,-9.990062
22.534206,-16.451857
33.348972,6.707454
3.1763139,-24.26108
33.02262,16.542358
-3.2748585,-14.348017
34.33501,5.8096895
22.30599,12.1383505
-1.9129277,25.83456
7.555133,7.8145013
17.392435,11.038251
26.97679,-14.745015
-38.59678,10.1608
14.037096,-19.856915
-38.97451,-10.755691
-3.841356,25.29524
-37.245155,10.917755
-17.11049,-13.686036
-36.26041,7.808878
-9.5250845,-30.54876
11.206517,2.9768984
29.561243,-1.269805
-19.7821,-15.044075
-37.349194,11.189335
-6.104212,-10.245041
-37.00742,10.9383955
-21.303278,14.486204
-9.8488655,-6.7687607
15.680456,9.348946
13.04098,-20.964647
-36.451492,-13.874747
29.328718,-4.4191356
6.5405703,6.0272493
-42.000298,8.986324
-9.082414,-25.544806
-14.336599,-11.035186
-37.26038,14.183151
22.739037,-16.900671
-8.9633045,13.490755
-16.082575,-26.481627
-15.172404,14.355498
26.20218,-16.342857
23.553606,-14.445767
-20.97423,14.315698
-1.8257085,-27.610144
-8.30963,-24.05066
-19.301151,-21.245083
-40.670033,8.502217
11.746085,27.888474
16.91638,-13.001485
-40.271088,8.4777
-0.8426657,-17.923386
5.4581733,5.0672975
25.927399,6.066321
13.833307,21.473564
28.381853,4.01468
30.963493,-4.6628942
22.727377,-14.737013
18.414974,3.4253008
-11.424805,13.872534
-5.801696,9.468
-10.453034,-29.915514
-5.579839,7.352454
-39.696793,12.171145
-17.881641,15.338676
26.463554,-15.199808
19.773369,18.2169
17.292173,16.041632
-19.4385,-12.315355
18.761314,16.146591
-39.24581,8.343093
-1.4297701,-13.153237
23.70066,20.58558
-15.292374,-3.060239
-38.53561,-11.486571
-3.3490186,-21.919992
4.523668,5.4369106
26.375002,-13.476571
28.449081,5.6867743
14.007509,10.365581
-38.24237,7.079099
-16.84501,14.572666
-20.36991,-7.5128136
10.217293,27.890451
28.1376,13.348946
-8.14033,-11.543697
-10.35939,-30.991192
6.9308457,3.9864469
15.29206,19.24429
11.090679,29.11886
9.527628,5.1372466
-16.305082,-2.8021142
21.690222,-12.502225
-8.389305,-7.1413183
-27.365385,13.430727
-12.765324,-10.115731
-4.1305428,5.3753576
-10.137089,-10.863458
-20.326962,14.207222
-3.38331,-30.186506
-4.840246,26.711332
27.75359,12.419954
-11.317188,-29.587269
13.822375,-21.548029
18.88099,11.150991
26.396166,-14.685755
-37.371628,6.5468974
-37.44577,6.502675
-0.08754538,-23.302313
-16.003765,-3.413137
-3.2153797,-8.773855
-27.747791,13.3223295
-3.9950604,25.17614
23.724669,18.80855
23.716154,-20.195799
2.3107512,-24.1516
-0.614379,-25.6221
-37.415047,-13.827526
-17.594831,-23.877565
33.75314,6.336481
-21.94197,14.5020895
-2.2096007,27.95626
2.8319843,6.089654
23.839125,4.388299
-21.843557,-19.667667
32.21321,-1.7196625
15.028926,24.800323
26.340353,-15.148464
-3.9736042,25.5237
32.556717,0.95383114
-16.436796,-7.893445
21.831717,-3.394116
26.957169,-0.7858025
-17.004055,-6.950596
25.687305,9.039881
1.2842255,13.4472275
-6.8975616,8.201664
10.028788,28.56192
-3.499738,-9.344524
-14.171872,-27.967373
7.9588137,8.219715
-7.151919,-9.922113
26.213503,-16.279572
4.641112,5.462026
-11.360904,-28.768076
29.05848,21.359697
-33.169018,-12.460884
-36.376225,10.657355
30.615505,18.77843
-19.645956,-12.719392
-35.96773,7.799742
-40.027145,-7.5527525
27.890188,0.11065963
-7.2341113,13.021586
15.739421,-22.631897
15.014353,8.743945
26.581463,-14.018434
30.90772,1.5197089
-2.368066,-7.398351
-6.4370713,6.352185
-20.647274,-14.380931
-38.17888,9.206851
7.5117254,9.662795
30.277567,15.354452
-10.382827,-29.109724
10.089339,27.000988
-6.6999717,-21.868708
-37.760437,9.060937
35.267227,5.9853787
16.014305,13.349327
-0.23782936,-16.943853
13.836794,-20.43843
9.778884,26.813446
-2.9010699,-12.437164
-36.029537,-15.112105
25.944756,-19.82408
-3.7216098,27.257599
-19.38672,-12.625317
11.774626,30.440187
20.441586,-16.587244
11.972068,21.571993
-9.175075,13.494535
-39.51158,-9.682319
-39.71115,-8.126106
21.712763,18.965052
28.96348,18.727825
-15.313702,-5.586613
-21.005033,-19.628937
-19.813257,-23.446157
-1.8528818,8.23564
23.794035,-15.220641
11.543392,24.947527
24.035982,-13.481438
-10.181152,-24.409206
30.50074,-1.160463
-16.96949,-9.204076
12.058104,31.316496
9.231886,7.781833
22.433252,18.660826
19.85092,-2.4615548
-15.510413,-27.089125
-14.112743,-10.013396
-16.694395,14.5868025
28.681067,13.346002
-16.037252,-6.910545
32.940086,5.9010057
-28.296844,13.158519
30.960289,17.221743
-1.7518406,-15.53017
-4.4841356,-29.07963
-0.92645895,-14.3266325
-4.420396,-30.05078
-22.210867,-5.2572603
-1.2802681,-22.433933
-18.952705,-22.604782
-5.83623,-27.355503
17.31776,-11.275258
-39.48286,10.824545
26.78928,13.889418
-10.100937,13.716681
30.470818,21.767212
-6.119521,-25.980501
-40.490356,5.0759964
-15.50519,-1.7459391
-32.328968,-10.754946
-39.90713,13.114119
28.754848,20.936483
29.24435,-2.8023417
23.288431,-0.8205624
-39.48293,13.254061
1.9210521,-24.872074
13.687214,-22.286194
14.855067,-20.27306
0.17336667,-24.748257
0.31953672,-9.473295
-9.52199,-29.455334
-38.26628,-12.025854
-6.4443307,-10.133511
13.9722185,9.846084
-10.727174,13.802058
-12.310308,-8.026805
-3.5697277,-30.940626
-40.2427,13.617306
-15.716087,-26.3376
27.363703,13.017967
-18.686752,-12.25126
0.7018714,5.0164537
-7.20324,6.4636307
21.198307,-2.830793
-35.34092,2.8924546
-13.504134,-23.030281
-19.841488,-13.01534
-3.6382291,-27.694832
-0.60200596,7.0343747
-1.2802684,-22.433933
31.678728,1.2687054
11.943476,27.671598
-12.332313,-29.347723
8.34359,28.636497
-7.4456487,-7.812145
18.105488,3.2064762
24.636604,8.512991
-0.045717973,5.8218827
-0.25771964,7.5307508
24.263657,11.408161
-4.368772,7.1844244
28.452744,21.684816
0.5601096,-24.239662
27.486362,14.2926
20.041729,-15.031447
-42.04037,10.296179
-42.035538,10.298671
-6.695063,7.040695
18.73405,11.727984
30.77457,0.7700668
-9.52508,-30.548738
-1.747599,-10.376236
-4.9931307,6.2440267
-6.1637745,6.8278046
21.596924,-14.603162
-37.149475,-15.555802
25.307455,4.930931
30.910685,15.487748
11.929251,25.133972
-20.27441,14.8604
11.406235,7.576052
-39.71319,9.500867
28.167534,7.8020005
28.914919,2.2375846
23.437365,20.036013
0.8057307,9.727991
16.5974,-22.312475
-36.68882,-14.540923
-0.73513025,-11.215066
-17.652185,14.387212
-39.837402,10.137627
0.08539218,-16.095924
29.707066,-0.3468236
18.292017,10.153711
-2.8915374,6.059202
12.566525,30.96447
14.092921,8.454108
28.416376,-14.981365
-11.767402,-4.2229996
-38.06312,8.420415
28.34873,21.04873
-39.445698,-9.799758
-20.97022,-20.337029
